timestamp_ms,x,y,z,new_x,new_y,new_z,height_m,rpm
1750867428539,2.16575,4.28128,0,1.39075,-0.628721,0,2.49075,3434
1750867428589,2.59386,4.14627,0,1.81886,-0.763726,0,2.91886,3434
1750867428638,3.34808,4.33783,0,2.57308,-0.572167,0,3.67308,3434
1750867428689,2.95659,3.69181,0,2.18159,-1.21819,0,3.28159,3434
1750867428739,3.53304,4.10205,0,2.75804,-0.807949,0,3.85804,3434
1750867428790,3.22052,3.2227,0,2.44552,-1.6873,0,3.54552,3434
1750867429089,4.16612,2.29445,0,3.39112,-2.61555,0,4.49112,3434
1750867429139,3.90782,1.9107,0,3.13282,-2.9993,0,4.23282,3434
1750867429189,3.91421,1.76664,0,3.13921,-3.14336,0,4.23921,3434
1750867429241,3.87984,1.49905,0,3.10484,-3.41095,0,4.20484,3434
1750867429290,3.98533,1.47797,0,3.21033,-3.43203,0,4.31033,3434
1750867429339,3.79696,1.23114,0,3.02196,-3.67886,0,4.12196,3434
1750867429388,3.43119,1.04564,0,2.65619,-3.86436,0,3.75619,3434
1750867429441,3.50643,0.843022,0,2.73143,-4.06698,0,3.83143,3434
1750867429541,3.04144,0.394467,0,2.26644,-4.51553,0,3.36644,3434
1750867429590,2.93509,0.226834,0,2.16009,-4.68317,0,3.26009,3434
1750867429639,2.58014,0.0383909,0,1.80514,-4.87161,0,2.90514,3434
1750867429694,2.34739,-0.1127,0,1.57239,-5.0227,0,2.67239,3434
1750867429738,2.12904,-0.301961,0,1.35404,-5.21196,0,2.45404,3434
1750867429790,1.69927,-0.463839,0,0.924265,-5.37384,0,2.02427,3434
1750867429843,1.38151,-0.661836,0,0.606506,-5.57184,0,1.70651,3434
1750867429947,0.675249,-1.06852,0,-0.0997513,-5.97852,0,1.00025,3434
1750867429993,0.313622,-1.20149,0,-0.461378,-6.11149,0,0.638622,3434
1750867430043,-0.0984173,-1.34752,0,-0.873417,-6.25752,0,0.226583,3434
1750867430092,0.0160387,-1.5025,0,-0.758961,-6.4125,0,0.341039,3434
1750867430299,1.25429,-2.00034,0,0.479285,-6.91034,0,1.57929,3434
1750867430343,1.44207,-2.0465,0,0.66707,-6.9565,0,1.76707,3434
1750867430443,2.0199,-2.23566,0,1.2449,-7.14566,0,2.3449,3434
1750867430492,1.94464,-2.25055,0,1.16964,-7.16055,0,2.26964,3434
1750867430541,2.31284,-2.5403,0,1.53784,-7.4503,0,2.63784,3434
1750867430597,2.53132,-2.64024,0,1.75632,-7.55024,0,2.85632,3434
1750867430642,2.47074,-2.71121,0,1.69574,-7.62121,0,2.79574,3434
1750867430696,2.69376,-2.93459,0,1.91876,-7.84459,0,3.01876,3434
1750867430744,2.70066,-3.03418,0,1.92566,-7.94418,0,3.02566,3434
1750867430950,2.6264,-3.56177,0,1.8514,-8.47177,0,2.9514,3434
1750867430993,2.74533,-3.56899,0,1.97033,-8.47899,0,3.07033,3434
1750867431091,2.51631,-3.78971,0,1.74131,-8.69971,0,2.84131,3434
1750867431143,2.26979,-3.75142,0,1.49479,-8.66142,0,2.59479,3434
1750867431205,2.04809,-3.97639,0,1.27309,-8.88639,0,2.37309,3434
1750867431245,1.84273,-4.01107,0,1.06773,-8.92107,0,2.16773,3434
