timestamp_ms,x,y,z,new_x,new_y,new_z,height_m,rpm
1750867307518,2.34824,4.2064,0,1.57324,-0.703599,0,2.67324,3632
1750867307620,2.83644,4.06037,0,2.06144,-0.849632,0,3.16144,3632
1750867307722,2.95725,3.54011,0,2.18225,-1.36989,0,3.28225,3632
1750867307769,3.24685,3.29296,0,2.47185,-1.61704,0,3.57185,3632
1750867307874,3.30324,2.94506,0,2.52824,-1.96494,0,3.62824,3632
1750867307920,3.35536,2.73945,0,2.58036,-2.17055,0,3.68036,3632
1750867308022,3.52666,2.2798,0,2.75166,-2.6302,0,3.85166,3632
1750867308075,4.02542,2.40086,0,3.25042,-2.50914,0,4.35042,3632
1750867308123,3.63755,2.01261,0,2.86255,-2.89739,0,3.96255,3632
1750867308171,3.74895,1.90031,0,2.97395,-3.00969,0,4.07395,3632
1750867308220,3.39461,1.53089,0,2.61961,-3.37911,0,3.71961,3632
1750867308277,3.26694,1.41184,0,2.49194,-3.49816,0,3.59194,3632
1750867308322,3.12337,1.13959,0,2.34837,-3.77041,0,3.44837,3632
1750867308370,3.26965,1.07928,0,2.49465,-3.83072,0,3.59465,3632
1750867308421,2.8625,0.808027,0,2.0875,-4.10197,0,3.1875,3632
1750867308472,2.89458,0.629341,0,2.11958,-4.28066,0,3.21958,3632
1750867308522,2.48933,0.413744,0,1.71433,-4.49626,0,2.81433,3632
1750867308575,2.25118,0.194165,0,1.47618,-4.71584,0,2.57618,3632
1750867308624,1.91309,-0.00812724,0,1.13809,-4.91813,0,2.23809,3632
1750867308678,1.66145,-0.203305,0,0.886454,-5.1133,0,1.98645,3632
1750867308726,1.37198,-0.336694,0,0.596977,-5.24669,0,1.69698,3632
1750867308774,1.00418,-0.558056,0,0.229184,-5.46806,0,1.32918,3632
1750867308925,-0.0937294,-1.06648,0,-0.868729,-5.97648,0,0.231271,3632
1750867308975,-0.0301146,-1.17765,0,-0.805115,-6.08765,0,0.294885,3632
1750867309026,0.331856,-1.34963,0,-0.443144,-6.25963,0,0.656856,3632
1750867309073,0.662005,-1.40308,0,-0.112995,-6.31308,0,0.987005,3632
1750867309121,1.01446,-1.43276,0,0.23946,-6.34276,0,1.33946,3632
1750867309174,1.19378,-1.70883,0,0.418777,-6.61883,0,1.51878,3632
1750867309222,1.42059,-1.7575,0,0.645592,-6.6675,0,1.74559,3632
1750867309277,1.61248,-1.80448,0,0.837478,-6.71448,0,1.93748,3632
1750867309325,1.86872,-2.04842,0,1.09372,-6.95842,0,2.19372,3632
1750867309380,2.18903,-2.0511,0,1.41403,-6.9611,0,2.51403,3632
1750867309427,2.12829,-1.99083,0,1.35329,-6.90083,0,2.45329,3632
