timestamp_ms,x,y,z,new_x,new_y,new_z,height_m,rpm
1750866935323,2.10346,4.28363,0,1.32846,-0.626374,0,2.42846,3632
1750866935368,2.14792,3.94307,0,1.37292,-0.966933,0,2.47292,3632
1750866935430,2.5577,3.82814,0,1.7827,-1.08186,0,2.8827,3632
1750866935473,3.19734,3.9229,0,2.42234,-0.987102,0,3.52234,3632
1750866935519,2.94055,3.47663,0,2.16555,-1.43337,0,3.26555,3632
1750866935575,3.05841,3.35312,0,2.28341,-1.55688,0,3.38341,3632
1750866935623,3.25033,3.11454,0,2.47533,-1.79546,0,3.57533,3632
1750866935673,3.32873,2.8961,0,2.55373,-2.0139,0,3.65373,3632
1750866935873,3.87791,2.33212,0,3.10291,-2.57788,0,4.20291,3632
1750866935922,3.79111,2.19531,0,3.01611,-2.71469,0,4.11611,3632
1750866935973,3.65331,1.78132,0,2.87831,-3.12868,0,3.97831,3632
1750866936022,3.35888,1.50417,0,2.58388,-3.40583,0,3.68388,3632
1750866936074,3.45564,1.36963,0,2.68064,-3.54037,0,3.78064,3632
1750866936121,3.66066,1.13414,0,2.88566,-3.77586,0,3.98566,3632
1750866936174,3.20795,0.999705,0,2.43295,-3.91029,0,3.53295,3632
1750866936229,3.20718,0.759847,0,2.43218,-4.15015,0,3.53218,3632
1750866936331,2.69306,0.419039,0,1.91806,-4.49096,0,3.01806,3632
1750866936374,2.43312,0.266647,0,1.65812,-4.64335,0,2.75812,3632
1750866936420,2.26892,0.0709573,0,1.49392,-4.83904,0,2.59392,3632
1750866936483,1.98221,-0.135037,0,1.20721,-5.04504,0,2.30721,3632
1750866936524,1.71047,-0.314401,0,0.935474,-5.2244,0,2.03547,3632
1750866936575,1.38494,-0.513062,0,0.609937,-5.42306,0,1.70994,3632
1750866936626,1.06016,-0.630456,0,0.285163,-5.54046,0,1.38516,3632
1750866936721,0.346912,-1.06502,0,-0.428088,-5.97502,0,0.671912,3632
1750866936772,-0.0541765,-1.20129,0,-0.829177,-6.11129,0,0.270823,3632
1750866936823,0.0149114,-1.36168,0,-0.760089,-6.27168,0,0.339911,3632
1750866936876,0.311973,-1.405,0,-0.463027,-6.315,0,0.636973,3632
