frame_id,timestamp_ms,ball_u,ball_v,aruco_u,aruco_v,rpm
2034,1750951739025,-999.0,-999.0,816.25,874.25,3131
2035,1750951739074,-999.0,-999.0,816.5,874.25,3131
2036,1750951739124,144.922,401.979,816.0,873.75,3131
2037,1750951739174,172.987,355.553,815.5,874.5,3131
2038,1750951739229,204.302,327.147,814.5,873.5,3131
2039,1750951739275,231.849,307.139,816.5,873.75,3131
2040,1750951739325,261.394,292.923,816.25,873.5,3131
2041,1750951739376,290.349,277.311,816.5,872.75,3131
2042,1750951739426,321.053,264.74,816.0,873.25,3131
2043,1750951739475,350.502,255.442,816.75,873.0,3131
2044,1750951739525,379.663,249.773,816.5,872.5,3131
2045,1750951739575,409.435,244.432,816.75,873.0,3131
2046,1750951739625,438.222,245.658,815.5,873.5,3131
2047,1750951739676,467.795,249.921,816.5,874.0,3131
2048,1750951739727,495.989,257.958,816.25,873.0,3131
2049,1750951739776,524.058,270.672,816.5,874.0,3131
2050,1750951739826,552.579,285.912,816.5,874.25,3131
2051,1750951739877,582.862,298.451,816.25,873.25,3131
2052,1750951739926,613.215,321.723,816.0,874.25,3131
2053,1750951739977,638.521,353.586,817.0,874.0,3131
2054,1750951740027,667.088,389.064,816.5,873.25,3131
2055,1750951740090,695.611,426.207,816.25,874.0,3131
2056,1750951740132,714.589,465.714,815.75,874.0,3131
2057,1750951740177,-999.0,-999.0,815.25,874.25,3131
2058,1750951740228,-999.0,-999.0,815.75,874.5,3131
2059,1750951740282,810.876,604.75,815.5,873.75,3131
2060,1750951740328,837.566,654.033,815.75,873.75,3131
2061,1750951740382,858.814,710.579,816.25,872.5,3131
2062,1750951740427,890.777,760.206,816.5,873.5,3131
2063,1750951740480,917.675,766.469,815.5,874.0,3131
2064,1750951740528,926.888,707.303,815.5,873.25,3131
2065,1750951740579,-999.0,-999.0,816.5,873.75,3131
2066,1750951740634,-999.0,-999.0,816.25,873.25,3131
2067,1750951740679,977.672,585.421,816.25,874.0,3131
2068,1750951740729,991.422,548.553,816.5,874.25,3131
2069,1750951740779,1007.25,514.656,816.5,873.0,3131
2070,1750951740829,1022.42,484.584,817.0,874.0,3131
2071,1750951740881,1038.37,459.064,816.75,873.75,3131
2072,1750951740929,1053.68,437.484,816.5,873.5,3131
2073,1750951740980,1070.03,419.228,817.5,872.75,3131
2074,1750951741029,1085.44,404.804,817.0,874.0,3131
2075,1750951741079,1101.66,394.719,816.0,874.0,3131
2076,1750951741129,1118.14,389.827,816.5,875.5,3131
2077,1750951741180,1134.24,387.473,816.0,874.5,3131
2078,1750951741231,1150.14,387.146,815.75,873.25,3131
2079,1750951741282,1165.41,391.855,815.5,874.25,3131
2080,1750951741330,1181.4,401.261,815.75,873.0,3131
2081,1750951741381,1198.18,414.84,816.0,873.75,3131
