frame_id,timestamp_ms,ball_u,ball_v,aruco_u,aruco_v,rpm
1880,1750952251386,-999.0,-999.0,816.75,874.5,3939
1881,1750952251438,-999.0,-999.0,816.25,875.0,3939
1882,1750952251486,-999.0,-999.0,815.25,873.5,3939
1883,1750952251539,-999.0,-999.0,815.25,873.75,3939
1884,1750952251587,-999.0,-999.0,816.75,874.0,3939
1885,1750952251638,-999.0,-999.0,816.25,874.5,3939
1886,1750952251687,-999.0,-999.0,816.25,874.25,3939
1887,1750952251740,-999.0,-999.0,816.0,873.25,3939
1888,1750952251796,-999.0,-999.0,815.5,875.0,3939
1889,1750952251837,-999.0,-999.0,816.0,873.75,3939
1890,1750952251887,-999.0,-999.0,816.0,873.0,3939
1891,1750952251949,-999.0,-999.0,816.75,874.25,3939
1892,1750952251990,-999.0,-999.0,815.5,873.25,3939
1893,1750952252038,-999.0,-999.0,815.0,873.75,3939
1894,1750952252090,-999.0,-999.0,816.0,874.5,3939
1895,1750952252138,-999.0,-999.0,816.75,873.5,3939
1896,1750952252189,-999.0,-999.0,816.25,873.75,3939
1897,1750952252238,-999.0,-999.0,816.5,873.5,3939
1898,1750952252291,-999.0,-999.0,815.75,873.75,3939
1899,1750952252339,-999.0,-999.0,816.0,873.75,3939
1900,1750952252389,-999.0,-999.0,815.75,875.0,3939
1901,1750952252439,-999.0,-999.0,816.0,873.25,3939
1902,1750952252489,-999.0,-999.0,816.75,873.5,3939
1903,1750952252543,-999.0,-999.0,815.5,874.5,3939
1904,1750952252590,-999.0,-999.0,817.0,874.25,3939
1905,1750952252639,-999.0,-999.0,817.0,873.0,3939
1906,1750952252691,-999.0,-999.0,817.0,873.75,3939
1907,1750952252740,-999.0,-999.0,815.5,875.25,3939
1908,1750952252790,-999.0,-999.0,817.0,873.0,3939
1909,1750952252843,-999.0,-999.0,815.75,874.75,3939
1910,1750952252891,-999.0,-999.0,816.25,874.25,3939
1911,1750952252940,-999.0,-999.0,815.5,874.25,3939
1912,1750952252995,-999.0,-999.0,815.5,874.0,3939
1913,1750952253041,-999.0,-999.0,816.75,873.75,3939
1914,1750952253092,-999.0,-999.0,816.0,874.25,3939
1915,1750952253140,-999.0,-999.0,816.0,874.0,3939
1916,1750952253194,-999.0,-999.0,816.5,874.25,3939
1917,1750952253242,-999.0,-999.0,815.25,874.0,3939
1918,1750952253291,-999.0,-999.0,816.5,874.25,3939
1919,1750952253340,-999.0,-999.0,815.75,874.25,3939
1920,1750952253391,-999.0,-999.0,816.5,875.0,3939
1921,1750952253443,-999.0,-999.0,815.75,874.0,3939
1922,1750952253491,-999.0,-999.0,816.25,875.5,3939
1923,1750952253542,-999.0,-999.0,816.75,874.25,3939
1924,1750952253592,125.276,404.584,816.25,873.5,3939
1925,1750952253642,157.566,349.668,816.75,874.0,3939
1926,1750952253692,189.115,308.361,816.5,873.75,3939
1927,1750952253749,223.259,277.272,815.75,873.25,3939
1928,1750952253793,256.875,246.568,816.5,873.0,3939
1929,1750952253843,-999.0,-999.0,816.25,874.5,3939
1930,1750952253904,-999.0,-999.0,815.75,873.5,3939
1931,1750952253944,-999.0,-999.0,816.5,874.0,3939
1932,1750952253992,393.226,135.184,815.75,875.25,3939
1933,1750952254043,-999.0,-999.0,816.5,874.0,3939
1934,1750952254093,457.573,108.123,816.25,874.75,3939
1935,1750952254143,490.125,101.311,816.5,874.25,3939
1936,1750952254195,522.259,99.0726,816.25,874.25,3939
1937,1750952254244,553.225,99.2766,816.25,874.0,3939
1938,1750952254293,584.574,103.456,816.75,873.75,3939
1939,1750952254344,617.187,113.131,816.0,874.0,3939
1940,1750952254395,644.931,122.161,816.75,874.0,3939
1941,1750952254443,679.417,136.037,816.0,875.0,3939
1942,1750952254496,713.386,155.079,814.75,874.25,3939
1943,1750952254544,742.357,176.502,815.5,874.0,3939
1944,1750952254594,774.787,201.18,815.5,875.25,3939
1945,1750952254648,803.38,252.555,815.75,874.5,3939
1946,1750952254695,834.549,282.426,815.75,874.5,3939
1947,1750952254745,868.925,307.438,817.0,874.25,3939
1948,1750952254796,898.766,355.582,816.0,874.5,3939
1949,1750952254844,931.69,408.567,816.5,873.25,3939
1950,1750952254899,962.607,456.271,815.25,873.5,3939
1951,1750952254946,994.088,509.099,815.75,874.25,3939
1952,1750952254996,1025.27,565.671,816.25,873.75,3939
1953,1750952255045,1051.22,623.136,816.5,874.25,3939
1954,1750952255096,-999.0,-999.0,816.0,874.5,3939
1955,1750952255146,1120.54,753.626,815.75,873.25,3939
1956,1750952255196,1145.42,778.924,816.75,874.0,3939
1957,1750952255248,1162.05,729.497,815.5,874.5,3939
1958,1750952255296,-999.0,-999.0,816.5,874.0,3939
1959,1750952255346,1200.76,603.905,816.25,873.0,3939
1960,1750952255399,1205.85,567.199,816.5,874.0,3939
1961,1750952255447,1214.28,520.109,816.25,873.25,3939
1962,1750952255497,1228.83,481.329,816.0,874.25,3939
1963,1750952255546,1243.95,445.178,816.75,874.0,3939
1964,1750952255601,1256.84,413.075,816.5,873.5,3939
