frame_id,timestamp_ms,ball_u,ball_v,aruco_u,aruco_v,rpm
736,1750952027274,-999.0,-999.0,816.0,873.5,2525
737,1750952027325,-999.0,-999.0,816.5,873.75,2525
738,1750952027379,-999.0,-999.0,815.75,874.25,2525
739,1750952027427,-999.0,-999.0,817.25,873.25,2525
740,1750952027473,-999.0,-999.0,816.0,875.0,2525
741,1750952027524,-999.0,-999.0,815.75,873.25,2525
742,1750952027573,-999.0,-999.0,816.5,874.75,2525
743,1750952027624,-999.0,-999.0,816.5,874.0,2525
744,1750952027673,-999.0,-999.0,816.25,873.75,2525
745,1750952027724,-999.0,-999.0,815.75,874.25,2525
746,1750952027773,-999.0,-999.0,816.75,873.75,2525
747,1750952027828,-999.0,-999.0,816.75,875.0,2525
748,1750952027882,-999.0,-999.0,815.75,873.25,2525
749,1750952027930,-999.0,-999.0,816.75,874.25,2525
750,1750952027975,-999.0,-999.0,815.75,874.0,2525
751,1750952028025,-999.0,-999.0,815.5,874.0,2525
752,1750952028075,-999.0,-999.0,817.25,874.0,2525
753,1750952028134,-999.0,-999.0,816.0,874.5,2525
754,1750952028175,-999.0,-999.0,816.25,874.25,2525
755,1750952028230,-999.0,-999.0,815.75,874.5,2525
756,1750952028276,-999.0,-999.0,816.25,874.0,2525
757,1750952028330,-999.0,-999.0,816.25,875.0,2525
758,1750952028376,-999.0,-999.0,816.5,873.75,2525
759,1750952028426,-999.0,-999.0,815.75,874.25,2525
760,1750952028483,-999.0,-999.0,815.5,873.5,2525
761,1750952028526,-999.0,-999.0,814.25,875.25,2525
762,1750952028579,-999.0,-999.0,815.75,874.75,2525
763,1750952028627,-999.0,-999.0,816.0,874.5,2525
764,1750952028676,-999.0,-999.0,815.5,872.75,2525
765,1750952028727,-999.0,-999.0,816.0,873.5,2525
766,1750952028782,-999.0,-999.0,816.5,874.5,2525
767,1750952028827,-999.0,-999.0,815.25,874.5,2525
768,1750952028878,-999.0,-999.0,817.25,872.5,2525
769,1750952028928,-999.0,-999.0,815.75,873.0,2525
770,1750952028979,-999.0,-999.0,815.25,873.5,2525
771,1750952029027,-999.0,-999.0,815.5,874.5,2525
772,1750952029089,-999.0,-999.0,816.75,874.25,2525
773,1750952029128,-999.0,-999.0,816.25,874.25,2525
774,1750952029179,-999.0,-999.0,817.0,874.75,2525
775,1750952029228,-999.0,-999.0,816.0,874.25,2525
776,1750952029279,-999.0,-999.0,815.75,873.5,2525
777,1750952029328,-999.0,-999.0,816.75,874.75,2525
778,1750952029390,-999.0,-999.0,815.25,874.25,2525
779,1750952029431,-999.0,-999.0,816.0,874.0,2525
780,1750952029480,-999.0,-999.0,815.75,874.25,2525
781,1750952029530,-999.0,-999.0,815.5,873.25,2525
782,1750952029579,-999.0,-999.0,816.25,872.5,2525
783,1750952029629,-999.0,-999.0,817.0,873.25,2525
784,1750952029680,-999.0,-999.0,816.75,873.75,2525
785,1750952029729,-999.0,-999.0,816.0,873.75,2525
786,1750952029782,-999.0,-999.0,814.75,875.0,2525
787,1750952029833,-999.0,-999.0,816.25,874.0,2525
788,1750952029881,-999.0,-999.0,816.25,874.25,2525
789,1750952029930,-999.0,-999.0,815.5,874.25,2525
790,1750952029980,-999.0,-999.0,815.0,873.75,2525
791,1750952030035,-999.0,-999.0,816.5,874.0,2525
792,1750952030081,-999.0,-999.0,815.25,873.25,2525
793,1750952030131,-999.0,-999.0,816.75,874.5,2525
794,1750952030181,-999.0,-999.0,815.25,875.5,2525
795,1750952030232,-999.0,-999.0,816.75,874.0,2525
796,1750952030290,-999.0,-999.0,817.0,874.5,2525
797,1750952030332,-999.0,-999.0,816.5,874.75,2525
798,1750952030382,-999.0,-999.0,815.25,873.5,2525
799,1750952030431,-999.0,-999.0,817.25,873.25,2525
800,1750952030482,-999.0,-999.0,815.25,872.75,2525
801,1750952030532,-999.0,-999.0,816.0,874.5,2525
802,1750952030584,-999.0,-999.0,816.0,874.0,2525
803,1750952030633,-999.0,-999.0,816.75,873.75,2525
804,1750952030683,-999.0,-999.0,815.75,874.75,2525
805,1750952030732,-999.0,-999.0,815.75,875.5,2525
806,1750952030784,-999.0,-999.0,816.5,874.0,2525
807,1750952030832,-999.0,-999.0,815.75,873.75,2525
808,1750952030882,-999.0,-999.0,816.25,874.0,2525
809,1750952030937,-999.0,-999.0,816.25,873.25,2525
810,1750952030983,-999.0,-999.0,815.0,872.5,2525
811,1750952031034,-999.0,-999.0,816.25,873.25,2525
812,1750952031084,-999.0,-999.0,815.0,874.75,2525
813,1750952031138,-999.0,-999.0,816.25,873.5,2525
814,1750952031183,-999.0,-999.0,816.0,874.75,2525
815,1750952031247,-999.0,-999.0,815.75,872.75,2525
816,1750952031294,-999.0,-999.0,817.0,874.25,2525
817,1750952031334,-999.0,-999.0,816.75,875.25,2525
818,1750952031385,-999.0,-999.0,815.5,873.0,2525
819,1750952031439,-999.0,-999.0,817.0,873.75,2525
820,1750952031484,-999.0,-999.0,816.75,874.25,2525
821,1750952031536,-999.0,-999.0,816.75,873.75,2525
822,1750952031586,-999.0,-999.0,815.25,873.0,2525
823,1750952031635,-999.0,-999.0,815.25,874.25,2525
824,1750952031690,-999.0,-999.0,816.5,873.5,2525
825,1750952031736,-999.0,-999.0,815.25,874.0,2525
826,1750952031785,-999.0,-999.0,815.5,873.75,2525
827,1750952031836,-999.0,-999.0,816.5,873.0,2525
828,1750952031886,-999.0,-999.0,816.0,873.75,2525
829,1750952031936,-999.0,-999.0,816.25,874.0,2525
830,1750952031986,-999.0,-999.0,816.0,874.0,2525
831,1750952032036,-999.0,-999.0,815.5,873.75,2525
832,1750952032087,-999.0,-999.0,816.75,874.5,2525
833,1750952032136,-999.0,-999.0,815.75,873.75,2525
834,1750952032186,-999.0,-999.0,816.5,874.25,2525
835,1750952032236,-999.0,-999.0,815.5,873.75,2525
836,1750952032291,-999.0,-999.0,817.0,874.25,2525
837,1750952032337,-999.0,-999.0,816.25,874.25,2525
838,1750952032388,-999.0,-999.0,816.75,874.0,2525
839,1750952032437,-999.0,-999.0,815.25,873.25,2525
840,1750952032490,-999.0,-999.0,815.75,874.75,2525
841,1750952032539,-999.0,-999.0,816.75,872.75,2525
842,1750952032588,-999.0,-999.0,815.75,874.5,2525
843,1750952032642,-999.0,-999.0,816.5,874.25,2525
844,1750952032688,-999.0,-999.0,816.5,873.5,2525
845,1750952032738,-999.0,-999.0,816.25,873.75,2525
