frame_id,timestamp_ms,x,y,z,new_x,new_y,new_z,height_m,rpm
153,1750951330978,1.78099,4.12004,-5.47,1.00599,-0.879956,-0.1,2.10599,2929
154,1750951331031,2.80804,4.50376,-5.47,2.03304,-0.496243,-0.1,3.13304,2929
155,1750951331082,2.14751,3.85559,-5.47,1.37251,-1.14441,-0.1,2.47251,2929
156,1750951331140,2.78324,4.39178,-5.47,2.00824,-0.60822,-0.1,3.10824,2929
157,1750951331184,2.89984,3.48736,-5.47,2.12484,-1.51264,-0.1,3.22484,2929
158,1750951331233,3.81165,2.28267,-5.47,3.03665,-2.71733,-0.1,4.13665,2929
159,1750951331281,2.49376,2.96934,-5.47,1.71876,-2.03066,-0.1,2.81876,2929
160,1750951331330,3.12511,2.57456,-5.47,2.35011,-2.42544,-0.1,3.45011,2929
161,1750951331381,4.89563,2.38221,-5.47,4.12063,-2.61779,-0.1,5.22063,2929
162,1750951331432,3.15769,2.44968,-5.47,2.38269,-2.55032,-0.1,3.48269,2929
163,1750951331481,3.34354,3.26742,-5.47,2.56854,-1.73258,-0.1,3.66854,2929
164,1750951331532,4.07068,1.64641,-5.47,3.29568,-3.35359,-0.1,4.39568,2929
165,1750951331583,3.54583,1.5295,-5.47,2.77083,-3.4705,-0.1,3.87083,2929
166,1750951331630,2.57605,1.61221,-5.47,1.80105,-3.38779,-0.1,2.90105,2929
167,1750951331681,2.67782,2.15413,-5.47,1.90282,-2.84587,-0.1,3.00282,2929
168,1750951331733,1.85179,1.3981,-5.47,1.07679,-3.6019,-0.1,2.17679,2929
169,1750951331780,1.91413,1.3522,-5.47,1.13913,-3.6478,-0.1,2.23913,2929
170,1750951331849,1.92991,1.18644,-5.47,1.15491,-3.81356,-0.1,2.25491,2929
171,1750951331893,2.00962,1.37304,-5.47,1.23462,-3.62696,-0.1,2.33462,2929
172,1750951331934,1.7192,0.937658,-5.47,0.944203,-4.06234,-0.1,2.0442,2929
175,1750951332081,1.05284,-0.101047,-5.47,0.277845,-5.10105,-0.1,1.37784,2929
176,1750951332131,0.481907,-0.00449457,-5.47,-0.293093,-5.00449,-0.1,0.806907,2929
177,1750951332198,1.09743,-0.730069,-5.47,0.322426,-5.73007,-0.1,1.42243,2929
179,1750951332281,0.286646,0.325425,-5.47,-0.488354,-4.67457,-0.1,0.611646,2929
182,1750951332433,2.33739,-1.0323,-5.47,1.56239,-6.0323,-0.1,2.66239,2929
183,1750951332484,1.03809,-0.786061,-5.47,0.263092,-5.78606,-0.1,1.36309,2929
184,1750951332536,1.22556,-0.77557,-5.47,0.450563,-5.77557,-0.1,1.55056,2929
185,1750951332590,2.6025,-1.87995,-5.47,1.8275,-6.87995,-0.1,2.9275,2929
186,1750951332634,1.46751,-0.802332,-5.47,0.692507,-5.80233,-0.1,1.79251,2929
187,1750951332690,2.05576,-0.746272,-5.47,1.28076,-5.74627,-0.1,2.38076,2929
188,1750951332742,1.42318,-1.04252,-5.47,0.648176,-6.04252,-0.1,1.74818,2929
189,1750951332784,1.25258,-1.38457,-5.47,0.477576,-6.38457,-0.1,1.57758,2929
190,1750951332835,3.40344,-2.52054,-5.47,2.62844,-7.52054,-0.1,3.72844,2929
191,1750951332883,2.07587,-1.36623,-5.47,1.30087,-6.36623,-0.1,2.40087,2929
192,1750951332949,2.97899,-3.06551,-5.47,2.20399,-8.06551,-0.1,3.30399,2929
193,1750951332993,2.42115,-2.31553,-5.47,1.64615,-7.31553,-0.1,2.74615,2929
194,1750951333034,1.35176,-1.81506,-5.47,0.576764,-6.81506,-0.1,1.67676,2929
195,1750951333085,1.59085,-1.9065,-5.47,0.81585,-6.9065,-0.1,1.91585,2929
196,1750951333137,1.88774,-1.91472,-5.47,1.11274,-6.91472,-0.1,2.21274,2929
197,1750951333188,1.40293,-2.19486,-5.47,0.627933,-7.19486,-0.1,1.72793,2929
198,1750951333233,1.47067,-2.21778,-5.47,0.695673,-7.21778,-0.1,1.79567,2929
199,1750951333285,2.60071,-3.59886,-5.47,1.82571,-8.59886,-0.1,2.92571,2929
200,1750951333336,0.900363,-2.4433,-5.47,0.125363,-7.4433,-0.1,1.22536,2929
201,1750951333385,2.06071,-3.54002,-5.47,1.28571,-8.54002,-0.1,2.38571,2929
202,1750951333444,1.06793,-3.54508,-5.47,0.292933,-8.54508,-0.1,1.39293,2929
