frame_id,timestamp_ms,x,y,z,new_x,new_y,new_z,height_m,rpm
757,1750950696761,3.57067,3.10231,-5.37,2.79567,-1.89769,0,3.89567,3636
758,1750950696887,3.96109,2.56492,-5.37,3.18609,-2.43508,0,4.28609,3636
759,1750950697014,3.14715,2.54774,-5.37,2.37215,-2.45226,0,3.47215,3636
763,1750950697518,5.63279,0.400417,-5.37,4.85779,-4.59958,-8.88178e-16,5.95779,3636
764,1750950697644,2.48764,0.276126,-5.37,1.71264,-4.72387,0,2.81264,3636
765,1750950697773,3.44483,-1.0205,-5.37,2.66983,-6.0205,0,3.76983,3636
766,1750950697902,1.06198,-1.07528,-5.37,0.286985,-6.07528,8.88178e-16,1.38698,3636
767,1750950698031,0.301325,-1.1279,-5.37,-0.473675,-6.1279,0,0.626325,3636
768,1750950698151,0.00977212,-1.32125,-5.37,-0.765228,-6.32125,0,0.334772,3636
770,1750950698406,0.752691,-2.43987,-5.37,-0.0223093,-7.43987,0,1.07769,3636
771,1750950698528,1.59913,-2.8671,-5.37,0.824134,-7.8671,0,1.92413,3636
772,1750950698651,2.69597,-3.21543,-5.37,1.92097,-8.21543,0,3.02097,3636
773,1750950698774,2.45755,-3.51467,-5.37,1.68255,-8.51467,8.88178e-16,2.78255,3636
774,1750950698903,1.28859,-3.01799,-5.37,0.513591,-8.01799,0,1.61359,3636
775,1750950699024,1.41581,-3.09908,-5.37,0.640813,-8.09908,0,1.74081,3636
776,1750950699150,0.306675,-3.13622,-5.37,-0.468325,-8.13622,0,0.631675,3636
777,1750950699277,0.269027,-3.4709,-5.37,-0.505973,-8.4709,0,0.594027,3636
778,1750950699399,0.198372,-2.9049,-5.37,-0.576628,-7.9049,0,0.523372,3636
779,1750950699526,-0.015572,-3.61201,-5.37,-0.790572,-8.61201,-8.88178e-16,0.309428,3636
781,1750950699771,1.35916,-3.3692,-5.37,0.58416,-8.3692,8.88178e-16,1.68416,3636
