frame_id,timestamp_ms,x,y,z,new_x,new_y,new_z,height_m,rpm
128,1750951640699,2.63003,4.07855,-5.47,1.85503,-0.921452,-0.1,2.95503,3131
129,1750951640820,2.48969,3.80075,-5.47,1.71469,-1.19925,-0.1,2.81469,3131
130,1750951640951,3.37825,3.31639,-5.47,2.60325,-1.68361,-0.1,3.70325,3131
131,1750951641075,2.81739,2.83817,-5.47,2.04239,-2.16183,-0.1,3.14239,3131
132,1750951641199,3.56147,1.65028,-5.47,2.78647,-3.34972,-0.1,3.88647,3131
133,1750951641324,5.12328,1.53532,-5.47,4.34828,-3.46468,-0.1,5.44828,3131
134,1750951641455,1.88258,1.28907,-5.47,1.10758,-3.71093,-0.1,2.20758,3131
135,1750951641584,3.67165,0.513913,-5.47,2.89665,-4.48609,-0.1,3.99665,3131
137,1750951641850,0.254304,0.0944854,-5.47,-0.520696,-4.90551,-0.1,0.579304,3131
138,1750951641975,-0.0697097,-0.306786,-5.47,-0.84471,-5.30679,-0.1,0.25529,3131
139,1750951642107,0.535421,-0.606137,-5.47,-0.239579,-5.60614,-0.1,0.860421,3131
140,1750951642238,1.57951,-1.08081,-5.47,0.804506,-6.08081,-0.1,1.90451,3131
141,1750951642371,2.81059,-1.95255,-5.47,2.03559,-6.95255,-0.1,3.13559,3131
142,1750951642497,3.57643,-2.03825,-5.47,2.80143,-7.03825,-0.1,3.90143,3131
143,1750951642627,2.33953,-1.31727,-5.47,1.56453,-6.31727,-0.1,2.66453,3131
144,1750951642750,3.25382,-3.16669,-5.47,2.47882,-8.16669,-0.1,3.57882,3131
145,1750951642875,1.79685,-2.10449,-5.47,1.02185,-7.10449,-0.1,2.12185,3131
146,1750951643001,1.9034,-3.03062,-5.47,1.1284,-8.03062,-0.1,2.2284,3131
147,1750951643126,2.8558,-3.12832,-5.47,2.0808,-8.12832,-0.1,3.1808,3131
