frame_id,timestamp_ms,ball_u,ball_v,aruco_u,aruco_v,rpm
573,1750951564532,-999.0,-999.0,816.5,873.25,3333
574,1750951564572,-999.0,-999.0,816.25,874.5,3333
575,1750951564623,-999.0,-999.0,816.25,874.25,3333
576,1750951564680,-999.0,-999.0,817.25,874.5,3333
577,1750951564722,-999.0,-999.0,816.75,873.5,3333
578,1750951564772,-999.0,-999.0,816.0,874.25,3333
579,1750951564833,-999.0,-999.0,815.75,874.25,3333
580,1750951564874,-999.0,-999.0,816.5,873.5,3333
581,1750951564925,-999.0,-999.0,816.5,874.25,3333
582,1750951564973,-999.0,-999.0,815.75,874.25,3333
583,1750951565023,-999.0,-999.0,816.25,874.25,3333
584,1750951565079,-999.0,-999.0,816.0,874.5,3333
585,1750951565129,-999.0,-999.0,816.25,873.5,3333
586,1750951565175,-999.0,-999.0,815.75,874.5,3333
587,1750951565225,-999.0,-999.0,816.75,875.0,3333
588,1750951565275,-999.0,-999.0,816.5,874.75,3333
589,1750951565323,-999.0,-999.0,816.25,873.25,3333
590,1750951565376,-999.0,-999.0,817.0,873.0,3333
591,1750951565424,-999.0,-999.0,816.25,874.0,3333
592,1750951565474,-999.0,-999.0,816.5,874.5,3333
593,1750951565525,-999.0,-999.0,816.0,874.5,3333
594,1750951565585,-999.0,-999.0,816.75,874.0,3333
595,1750951565633,-999.0,-999.0,816.0,872.5,3333
596,1750951565676,-999.0,-999.0,816.25,874.5,3333
597,1750951565726,-999.0,-999.0,816.0,874.75,3333
598,1750951565781,-999.0,-999.0,816.75,874.0,3333
599,1750951565825,-999.0,-999.0,816.0,874.0,3333
600,1750951565876,-999.0,-999.0,817.0,873.5,3333
601,1750951565928,-999.0,-999.0,816.25,874.0,3333
602,1750951565975,-999.0,-999.0,816.5,873.75,3333
603,1750951566025,-999.0,-999.0,816.25,874.25,3333
604,1750951566076,-999.0,-999.0,816.0,873.75,3333
605,1750951566126,-999.0,-999.0,816.5,874.5,3333
606,1750951566176,-999.0,-999.0,816.75,873.75,3333
607,1750951566225,-999.0,-999.0,816.0,874.0,3333
608,1750951566276,-999.0,-999.0,816.25,873.75,3333
609,1750951566326,-999.0,-999.0,815.75,873.75,3333
610,1750951566384,-999.0,-999.0,814.75,874.25,3333
611,1750951566428,-999.0,-999.0,815.75,874.5,3333
612,1750951566478,-999.0,-999.0,816.5,875.0,3333
613,1750951566526,-999.0,-999.0,816.0,874.5,3333
614,1750951566581,-999.0,-999.0,815.75,874.0,3333
615,1750951566629,-999.0,-999.0,816.25,873.0,3333
616,1750951566677,-999.0,-999.0,815.5,873.75,3333
617,1750951566726,-999.0,-999.0,816.5,874.25,3333
618,1750951566779,-999.0,-999.0,815.75,873.75,3333
619,1750951566827,-999.0,-999.0,817.0,874.0,3333
620,1750951566878,-999.0,-999.0,815.75,874.75,3333
621,1750951566929,-999.0,-999.0,816.5,873.25,3333
622,1750951566978,-999.0,-999.0,817.0,874.25,3333
623,1750951567028,-999.0,-999.0,817.0,874.25,3333
624,1750951567078,-999.0,-999.0,815.75,873.75,3333
625,1750951567128,-999.0,-999.0,816.25,873.75,3333
626,1750951567182,-999.0,-999.0,817.0,874.0,3333
627,1750951567229,-999.0,-999.0,815.25,873.75,3333
628,1750951567281,-999.0,-999.0,816.25,874.5,3333
629,1750951567329,-999.0,-999.0,816.0,874.25,3333
630,1750951567380,-999.0,-999.0,817.0,873.5,3333
631,1750951567432,-999.0,-999.0,817.5,874.25,3333
632,1750951567479,-999.0,-999.0,815.75,874.75,3333
633,1750951567529,-999.0,-999.0,816.25,873.75,3333
634,1750951567585,-999.0,-999.0,816.25,873.5,3333
635,1750951567631,-999.0,-999.0,816.5,874.0,3333
636,1750951567681,-999.0,-999.0,816.0,873.75,3333
637,1750951567730,-999.0,-999.0,815.5,873.0,3333
638,1750951567781,-999.0,-999.0,815.0,874.75,3333
639,1750951567831,-999.0,-999.0,814.75,873.75,3333
640,1750951567881,-999.0,-999.0,815.25,874.25,3333
641,1750951567930,-999.0,-999.0,817.0,873.5,3333
642,1750951567981,-999.0,-999.0,816.25,875.0,3333
643,1750951568039,-999.0,-999.0,816.75,873.75,3333
644,1750951568081,-999.0,-999.0,816.75,874.25,3333
645,1750951568130,-999.0,-999.0,817.0,874.25,3333
646,1750951568183,-999.0,-999.0,816.25,872.25,3333
647,1750951568232,-999.0,-999.0,817.25,874.25,3333
648,1750951568281,-999.0,-999.0,816.75,873.75,3333
649,1750951568336,-999.0,-999.0,816.5,874.5,3333
650,1750951568382,-999.0,-999.0,815.5,874.5,3333
651,1750951568432,-999.0,-999.0,817.25,873.75,3333
652,1750951568482,-999.0,-999.0,815.75,874.75,3333
653,1750951568532,-999.0,-999.0,817.0,873.0,3333
654,1750951568583,-999.0,-999.0,816.25,875.25,3333
655,1750951568633,-999.0,-999.0,816.0,873.5,3333
656,1750951568682,-999.0,-999.0,816.75,874.5,3333
657,1750951568733,-999.0,-999.0,816.0,874.25,3333
658,1750951568783,-999.0,-999.0,816.25,873.75,3333
659,1750951568833,-999.0,-999.0,815.75,873.75,3333
660,1750951568883,-999.0,-999.0,816.5,873.25,3333
661,1750951568937,-999.0,-999.0,816.75,874.75,3333
662,1750951568983,-999.0,-999.0,816.5,874.25,3333
663,1750951569040,-999.0,-999.0,815.75,873.5,3333
664,1750951569084,124.641,422.633,817.25,873.5,3333
665,1750951569133,153.596,381.269,815.75,873.0,3333
666,1750951569183,177.086,332.581,816.5,874.25,3333
667,1750951569234,206.919,307.795,815.0,873.75,3333
668,1750951569285,239.829,289.73,816.75,873.0,3333
669,1750951569341,268.246,266.469,815.5,873.25,3333
670,1750951569384,298.06,248.852,816.0,873.25,3333
671,1750951569434,-999.0,-999.0,816.0,874.5,3333
672,1750951569484,-999.0,-999.0,815.25,872.5,3333
673,1750951569537,-999.0,-999.0,817.0,874.0,3333
674,1750951569585,-999.0,-999.0,815.25,874.5,3333
675,1750951569639,449.353,185.793,816.0,873.5,3333
676,1750951569685,474.036,208.446,816.25,874.5,3333
677,1750951569737,505.157,207.34,815.0,874.25,3333
678,1750951569787,533.406,217.049,816.5,874.25,3333
679,1750951569837,561.818,231.169,816.25,874.75,3333
680,1750951569894,589.631,248.307,815.25,873.75,3333
681,1750951569935,619.348,269.349,816.0,874.5,3333
682,1750951569986,650.563,297.611,815.75,873.75,3333
683,1750951570036,676.404,327.207,816.5,873.5,3333
684,1750951570086,703.588,362.224,814.75,873.5,3333
685,1750951570135,-999.0,-999.0,815.75,873.25,3333
686,1750951570186,765.33,441.274,815.5,873.75,3333
687,1750951570236,791.931,486.217,816.5,874.0,3333
688,1750951570286,821.086,533.896,816.5,873.75,3333
689,1750951570336,851.538,589.679,817.0,873.75,3333
690,1750951570388,-999.0,-999.0,816.25,873.75,3333
691,1750951570436,-999.0,-999.0,816.25,874.25,3333
692,1750951570495,937.43,764.155,817.0,874.0,3333
693,1750951570537,960.232,782.57,816.0,873.25,3333
694,1750951570587,976.187,736.133,816.25,873.75,3333
695,1750951570638,998.125,676.295,815.75,873.25,3333
696,1750951570688,1009.13,627.25,816.25,874.25,3333
697,1750951570738,1025.08,587.429,816.25,873.5,3333
698,1750951570788,1043.46,544.163,815.25,874.0,3333
699,1750951570838,1059.48,508.071,817.0,874.0,3333
700,1750951570889,1074.52,475.379,816.25,873.75,3333
701,1750951570942,1091.26,446.872,815.0,874.75,3333
702,1750951570989,1107.54,421.572,815.0,874.0,3333
703,1750951571043,1125.04,400.566,816.75,873.75,3333
704,1750951571088,1141.71,382.341,817.0,873.25,3333
705,1750951571143,1159.08,369.727,817.0,874.5,3333
706,1750951571189,1170.51,370.851,814.5,873.5,3333
707,1750951571239,1177.69,380.75,816.0,874.0,3333
708,1750951571301,1184.81,394.858,817.0,873.75,3333
709,1750951571343,1192.4,412.593,817.0,872.5,3333
710,1750951571389,1200.01,435.455,816.5,874.0,3333
711,1750951571439,1209.02,462.41,816.75,872.5,3333
712,1750951571490,1218.2,492.798,816.25,874.0,3333
713,1750951571539,1226.45,529.808,815.5,873.5,3333
714,1750951571591,1229.51,566.975,815.5,873.25,3333
715,1750951571640,1235.45,602.538,815.75,873.5,3333
716,1750951571690,1242.51,646.677,816.5,874.25,3333
717,1750951571739,1249.13,695.056,815.25,875.0,3333
