frame_id,timestamp_ms,ball_u,ball_v,aruco_u,aruco_v,rpm
2115,1750952263167,-999.0,-999.0,815.75,873.5,3939
2116,1750952263226,-999.0,-999.0,815.75,872.25,3939
2117,1750952263267,-999.0,-999.0,816.5,873.75,3939
2118,1750952263318,-999.0,-999.0,815.0,874.0,3939
2119,1750952263367,-999.0,-999.0,816.0,873.75,3939
2120,1750952263421,-999.0,-999.0,815.75,873.25,3939
2121,1750952263468,-999.0,-999.0,816.0,873.25,3939
2122,1750952263517,-999.0,-999.0,817.0,875.0,3939
2123,1750952263568,-999.0,-999.0,815.75,874.5,3939
2124,1750952263617,-999.0,-999.0,816.25,873.75,3939
2125,1750952263669,-999.0,-999.0,816.0,874.5,3939
2126,1750952263727,-999.0,-999.0,816.5,873.5,3939
2127,1750952263769,-999.0,-999.0,815.5,873.75,3939
2128,1750952263820,-999.0,-999.0,816.5,874.0,3939
2129,1750952263869,-999.0,-999.0,817.25,874.5,3939
2130,1750952263927,-999.0,-999.0,816.0,874.5,3939
2131,1750952263970,-999.0,-999.0,816.75,875.5,3939
2132,1750952264019,-999.0,-999.0,816.25,874.0,3939
2133,1750952264068,-999.0,-999.0,815.75,874.25,3939
2134,1750952264121,-999.0,-999.0,815.5,873.5,3939
2135,1750952264173,-999.0,-999.0,817.0,873.75,3939
2136,1750952264219,-999.0,-999.0,815.75,874.25,3939
2137,1750952264269,-999.0,-999.0,816.5,874.25,3939
2138,1750952264322,-999.0,-999.0,816.75,873.25,3939
2139,1750952264371,-999.0,-999.0,815.5,874.0,3939
2140,1750952264423,-999.0,-999.0,815.75,874.0,3939
2141,1750952264470,-999.0,-999.0,816.25,874.5,3939
2142,1750952264522,-999.0,-999.0,815.75,873.25,3939
2143,1750952264570,-999.0,-999.0,815.25,872.75,3939
2144,1750952264620,-999.0,-999.0,817.0,874.0,3939
2145,1750952264671,-999.0,-999.0,816.0,874.25,3939
2146,1750952264722,-999.0,-999.0,816.25,874.5,3939
2147,1750952264770,-999.0,-999.0,815.25,874.5,3939
2148,1750952264821,-999.0,-999.0,815.25,874.25,3939
2149,1750952264871,-999.0,-999.0,814.75,872.75,3939
2150,1750952264925,-999.0,-999.0,816.75,873.5,3939
2151,1750952264971,-999.0,-999.0,816.0,874.5,3939
2152,1750952265022,-999.0,-999.0,816.0,873.5,3939
2153,1750952265072,-999.0,-999.0,817.0,874.25,3939
2154,1750952265121,-999.0,-999.0,816.25,874.0,3939
2155,1750952265173,-999.0,-999.0,816.5,874.5,3939
2156,1750952265222,-999.0,-999.0,816.25,873.5,3939
2157,1750952265282,-999.0,-999.0,815.5,873.5,3939
2158,1750952265322,-999.0,-999.0,816.75,873.25,3939
2159,1750952265375,-999.0,-999.0,815.5,874.5,3939
2160,1750952265428,-999.0,-999.0,815.5,873.75,3939
2161,1750952265473,-999.0,-999.0,815.75,874.0,3939
2162,1750952265525,-999.0,-999.0,816.25,873.0,3939
2163,1750952265575,-999.0,-999.0,815.75,875.25,3939
2164,1750952265624,-999.0,-999.0,816.5,873.75,3939
2165,1750952265674,-999.0,-999.0,817.0,874.0,3939
2166,1750952265732,-999.0,-999.0,816.25,874.5,3939
2167,1750952265773,-999.0,-999.0,816.0,875.0,3939
2168,1750952265827,-999.0,-999.0,815.75,874.5,3939
2169,1750952265875,-999.0,-999.0,816.0,874.25,3939
2170,1750952265924,-999.0,-999.0,816.0,873.75,3939
2171,1750952265973,-999.0,-999.0,816.5,874.75,3939
2172,1750952266024,-999.0,-999.0,815.25,873.5,3939
2173,1750952266075,-999.0,-999.0,816.75,873.75,3939
2174,1750952266124,-999.0,-999.0,816.25,874.5,3939
2175,1750952266177,-999.0,-999.0,815.5,874.75,3939
2176,1750952266224,-999.0,-999.0,817.5,874.75,3939
2177,1750952266275,-999.0,-999.0,815.75,874.25,3939
2178,1750952266324,-999.0,-999.0,816.0,873.75,3939
2179,1750952266377,-999.0,-999.0,815.0,874.0,3939
2180,1750952266438,-999.0,-999.0,815.75,874.25,3939
2181,1750952266478,-999.0,-999.0,816.0,873.75,3939
2182,1750952266525,-999.0,-999.0,815.5,873.75,3939
2183,1750952266578,-999.0,-999.0,816.75,873.75,3939
2184,1750952266628,-999.0,-999.0,816.75,873.75,3939
2185,1750952266680,-999.0,-999.0,816.75,873.0,3939
2186,1750952266735,-999.0,-999.0,815.75,874.75,3939
2187,1750952266776,-999.0,-999.0,816.0,874.0,3939
2188,1750952266826,-999.0,-999.0,815.75,875.0,3939
2189,1750952266877,-999.0,-999.0,815.75,873.25,3939
2190,1750952266927,-999.0,-999.0,815.0,873.5,3939
2191,1750952266976,-999.0,-999.0,816.0,874.75,3939
2192,1750952267026,-999.0,-999.0,816.0,873.25,3939
2193,1750952267078,-999.0,-999.0,815.75,874.25,3939
2194,1750952267128,-999.0,-999.0,815.5,874.25,3939
2195,1750952267177,-999.0,-999.0,815.0,873.25,3939
2196,1750952267227,-999.0,-999.0,817.0,873.75,3939
2197,1750952267277,-999.0,-999.0,815.75,874.25,3939
2198,1750952267327,-999.0,-999.0,816.0,874.0,3939
2199,1750952267379,-999.0,-999.0,815.75,874.5,3939
2200,1750952267428,-999.0,-999.0,815.5,873.25,3939
2201,1750952267478,-999.0,-999.0,816.5,874.75,3939
2202,1750952267528,-999.0,-999.0,817.75,874.5,3939
2203,1750952267578,-999.0,-999.0,816.0,874.0,3939
2204,1750952267628,-999.0,-999.0,815.0,875.25,3939
2205,1750952267680,-999.0,-999.0,814.75,873.75,3939
2206,1750952267729,-999.0,-999.0,815.25,875.0,3939
2207,1750952267779,-999.0,-999.0,815.75,874.5,3939
2208,1750952267829,-999.0,-999.0,816.75,873.75,3939
2209,1750952267880,-999.0,-999.0,816.0,873.75,3939
2210,1750952267930,-999.0,-999.0,815.0,873.5,3939
2211,1750952267979,-999.0,-999.0,815.75,873.5,3939
2212,1750952268030,-999.0,-999.0,815.25,873.5,3939
2213,1750952268081,-999.0,-999.0,816.0,874.0,3939
2214,1750952268131,-999.0,-999.0,815.25,873.75,3939
2215,1750952268180,-999.0,-999.0,816.5,874.75,3939
2216,1750952268230,-999.0,-999.0,815.0,873.5,3939
2217,1750952268280,-999.0,-999.0,815.25,874.75,3939
2218,1750952268335,-999.0,-999.0,815.25,873.0,3939
2219,1750952268384,-999.0,-999.0,816.25,874.5,3939
2220,1750952268431,-999.0,-999.0,815.0,873.75,3939
2221,1750952268480,-999.0,-999.0,815.5,874.5,3939
2222,1750952268533,-999.0,-999.0,816.0,875.25,3939
2223,1750952268584,-999.0,-999.0,816.75,874.25,3939
2224,1750952268631,-999.0,-999.0,817.25,874.75,3939
2225,1750952268681,-999.0,-999.0,816.0,873.25,3939
2226,1750952268733,-999.0,-999.0,815.25,875.75,3939
2227,1750952268783,147.377,360.795,816.25,874.0,3939
2228,1750952268832,184.054,308.617,817.25,873.5,3939
2229,1750952268883,216.28,278.001,816.25,872.75,3939
2230,1750952268933,249.555,244.144,816.25,874.0,3939
2231,1750952268982,-999.0,-999.0,815.75,873.75,3939
2232,1750952269032,-999.0,-999.0,816.25,875.25,3939
2233,1750952269083,349.585,144.828,815.0,874.75,3939
2234,1750952269132,-999.0,-999.0,816.75,874.0,3939
2235,1750952269182,413.916,107.081,815.25,874.5,3939
2236,1750952269233,445.747,93.7603,816.5,873.0,3939
2237,1750952269283,477.12,85.9537,814.75,875.25,3939
2238,1750952269334,504.562,81.6329,816.25,873.5,3939
2239,1750952269391,538.944,76.1777,817.25,874.0,3939
2240,1750952269434,569.138,77.9358,816.0,875.5,3939
2241,1750952269484,599.316,83.4972,816.25,873.75,3939
2242,1750952269533,630.566,93.5334,815.25,873.75,3939
2243,1750952269583,659.872,105.291,816.25,874.0,3939
2244,1750952269634,690.307,120.44,816.5,873.5,3939
2245,1750952269683,722.219,142.088,816.0,873.75,3939
2246,1750952269735,751.139,164.216,816.25,873.75,3939
2247,1750952269784,782.566,190.529,816.25,874.25,3939
2248,1750952269841,811.849,243.49,815.5,872.5,3939
2249,1750952269885,841.206,277.31,815.75,873.75,3939
2250,1750952269934,873.879,302.228,816.0,873.5,3939
2251,1750952269986,902.532,350.616,816.75,873.5,3939
2252,1750952270035,934.279,405.404,815.75,874.5,3939
2253,1750952270091,963.825,455.392,816.5,873.75,3939
2254,1750952270134,993.919,509.052,816.0,874.75,3939
2255,1750952270184,1023.56,567.541,815.5,874.5,3939
2256,1750952270237,1049.89,626.302,816.25,873.25,3939
2257,1750952270286,-999.0,-999.0,815.25,873.75,3939
2258,1750952270335,1115.79,761.082,816.25,874.25,3939
2259,1750952270385,1140.22,772.391,816.0,874.25,3939
2260,1750952270435,-999.0,-999.0,816.0,873.25,3939
2261,1750952270487,-999.0,-999.0,816.0,875.0,3939
2262,1750952270536,1204.51,603.401,815.25,873.75,3939
2263,1750952270588,1213.02,567.844,815.75,873.0,3939
2264,1750952270636,1234.84,524.016,815.75,874.0,3939
2265,1750952270689,1253.01,486.003,816.0,874.25,3939
2266,1750952270737,1271.44,451.719,816.75,874.0,3939
2267,1750952270800,1289.88,420.986,816.0,874.0,3939
2268,1750952270842,1309.61,393.741,816.25,874.5,3939
2269,1750952270887,1328.29,368.585,815.5,874.0,3939
