frame_id,timestamp_ms,ball_u,ball_v,aruco_u,aruco_v,rpm
61,1750951382797,-999.0,-999.0,816.0,874.5,2929
62,1750951382849,-999.0,-999.0,816.75,875.0,2929
63,1750951382899,-999.0,-999.0,815.5,875.0,2929
64,1750951382943,-999.0,-999.0,816.25,874.25,2929
65,1750951382994,-999.0,-999.0,816.5,873.25,2929
66,1750951383059,-999.0,-999.0,817.0,874.5,2929
67,1750951383099,-999.0,-999.0,816.5,873.5,2929
68,1750951383143,-999.0,-999.0,815.75,873.25,2929
69,1750951383193,-999.0,-999.0,815.25,874.75,2929
70,1750951383244,-999.0,-999.0,816.25,873.0,2929
71,1750951383293,-999.0,-999.0,815.25,873.0,2929
72,1750951383344,-999.0,-999.0,815.5,872.5,2929
73,1750951383394,-999.0,-999.0,816.25,873.5,2929
74,1750951383446,-999.0,-999.0,817.25,873.25,2929
75,1750951383495,-999.0,-999.0,815.75,873.75,2929
76,1750951383548,-999.0,-999.0,815.75,874.75,2929
77,1750951383595,-999.0,-999.0,815.5,874.5,2929
78,1750951383652,-999.0,-999.0,816.5,873.5,2929
79,1750951383696,-999.0,-999.0,816.25,874.5,2929
80,1750951383746,-999.0,-999.0,815.25,873.5,2929
81,1750951383795,-999.0,-999.0,814.75,874.25,2929
82,1750951383845,133.077,433.203,816.25,873.0,2929
83,1750951383895,159.141,400.306,815.25,874.25,2929
84,1750951383946,181.659,359.437,815.75,874.25,2929
85,1750951383995,212.686,336.11,815.75,874.75,2929
86,1750951384048,241.872,321.862,815.75,874.0,2929
87,1750951384101,267.401,304.811,816.0,874.25,2929
88,1750951384149,295.601,300.071,816.0,873.25,2929
89,1750951384196,323.945,292.807,816.75,874.5,2929
90,1750951384246,351.526,288.39,815.75,874.5,2929
91,1750951384298,379.663,288.467,816.0,873.75,2929
92,1750951384347,407.31,289.176,817.5,873.25,2929
93,1750951384407,433.849,295.252,815.5,875.5,2929
94,1750951384449,460.094,298.658,815.5,874.25,2929
95,1750951384500,491.332,311.409,816.75,873.5,2929
96,1750951384549,516.51,327.316,815.0,873.75,2929
97,1750951384598,543.888,354.593,815.25,873.0,2929
98,1750951384649,570.405,382.403,816.5,873.75,2929
99,1750951384698,596.499,412.243,816.0,873.75,2929
100,1750951384750,625.695,440.334,816.25,874.0,2929
101,1750951384818,654.213,486.997,815.0,873.75,2929
102,1750951384860,678.345,526.156,815.25,874.75,2929
103,1750951384904,704.388,571.081,815.25,873.25,2929
104,1750951384949,-999.0,-999.0,815.75,874.75,2929
105,1750951385000,-999.0,-999.0,815.5,874.75,2929
106,1750951385049,-999.0,-999.0,817.0,873.5,2929
107,1750951385105,-999.0,-999.0,815.5,873.5,2929
108,1750951385150,841.05,760.717,815.75,873.25,2929
109,1750951385201,846.351,720.648,816.25,873.75,2929
110,1750951385260,855.534,673.26,816.5,873.75,2929
111,1750951385300,862.514,628.654,815.5,872.75,2929
112,1750951385360,883.348,588.727,815.75,873.75,2929
113,1750951385403,900.755,553.588,816.25,874.0,2929
114,1750951385451,913.975,521.709,816.25,874.0,2929
115,1750951385500,928.672,492.827,816.75,874.0,2929
116,1750951385551,942.464,467.916,816.25,873.25,2929
117,1750951385603,956.443,447.867,816.0,873.5,2929
118,1750951385651,970.69,431.497,815.5,873.75,2929
119,1750951385703,984.936,418.829,817.0,873.75,2929
120,1750951385751,999.703,409.993,815.75,873.25,2929
121,1750951385802,1014.69,404.677,816.75,873.75,2929
122,1750951385852,1030.2,403.579,815.5,874.25,2929
123,1750951385903,1045.43,405.843,816.5,874.5,2929
124,1750951385958,1060.44,413.792,815.0,873.25,2929
125,1750951386005,1076.39,424.816,816.0,873.75,2929
126,1750951386052,1091.66,440.024,815.25,873.5,2929
127,1750951386102,1106.69,458.203,816.5,873.75,2929
128,1750951386153,1121.87,481.871,815.75,874.5,2929
129,1750951386202,1138.38,509.846,815.75,872.5,2929
130,1750951386252,-999.0,-999.0,815.25,873.25,2929
131,1750951386303,1175.43,574.194,816.0,873.5,2929
132,1750951386357,1200.45,604.629,816.0,874.0,2929
133,1750951386405,1206.46,646.415,816.5,873.75,2929
134,1750951386453,1217.7,693.164,816.0,872.75,2929
