frame_id,timestamp_ms,x,y,z,new_x,new_y,new_z,height_m,rpm
1139,1750951592921,2.61816,5.19636,-5.47,1.84316,0.196357,-0.1,2.94316,3333
1140,1750951592971,3.67475,3.46304,-5.47,2.89975,-1.53696,-0.1,3.99975,3333
1141,1750951593021,2.47027,3.8263,-5.47,1.69527,-1.1737,-0.1,2.79527,3333
1142,1750951593068,3.08613,4.15253,-5.47,2.31113,-0.847472,-0.1,3.41113,3333
1143,1750951593118,3.00088,3.93452,-5.47,2.22588,-1.06548,-0.1,3.32588,3333
1144,1750951593173,5.15002,3.07499,-5.47,4.37502,-1.92501,-0.1,5.47502,3333
1152,1750951593573,4.28115,1.34811,-5.47,3.50615,-3.65189,-0.1,4.60615,3333
1153,1750951593620,3.5677,1.49111,-5.47,2.7927,-3.50889,-0.1,3.8927,3333
1154,1750951593673,4.86571,1.09952,-5.47,4.09071,-3.90048,-0.1,5.19071,3333
1155,1750951593722,4.77165,0.724626,-5.47,3.99665,-4.27537,-0.1,5.09665,3333
1156,1750951593771,3.13857,1.33601,-5.47,2.36357,-3.66399,-0.1,3.46357,3333
1157,1750951593822,3.28872,1.20524,-5.47,2.51372,-3.79476,-0.1,3.61372,3333
1158,1750951593879,2.45502,0.825562,-5.47,1.68002,-4.17444,-0.1,2.78002,3333
1160,1750951593980,1.73031,0.432438,-5.47,0.955306,-4.56756,-0.1,2.05531,3333
1161,1750951594024,1.81817,0.094776,-5.47,1.04317,-4.90522,-0.1,2.14317,3333
1162,1750951594073,3.38937,-0.508299,-5.47,2.61437,-5.5083,-0.1,3.71437,3333
1163,1750951594124,1.24473,-0.414169,-5.47,0.469728,-5.41417,-0.1,1.56973,3333
1164,1750951594174,0.964761,-0.215104,-5.47,0.189761,-5.2151,-0.1,1.28976,3333
1165,1750951594221,1.01384,-0.21561,-5.47,0.238838,-5.21561,-0.1,1.33884,3333
1166,1750951594277,0.559135,-0.223786,-5.47,-0.215865,-5.22379,-0.1,0.884135,3333
1167,1750951594323,0.0248175,-0.463798,-5.47,-0.750183,-5.4638,-0.1,0.349817,3333
1168,1750951594375,-0.186736,-0.628904,-5.47,-0.961736,-5.6289,-0.1,0.138264,3333
1169,1750951594424,0.394115,-0.98504,-5.47,-0.380885,-5.98504,-0.1,0.719115,3333
1170,1750951594475,0.530532,-0.676488,-5.47,-0.244468,-5.67649,-0.1,0.855532,3333
1171,1750951594522,0.914394,-1.52439,-5.47,0.139394,-6.52439,-0.1,1.23939,3333
1172,1750951594573,0.934664,-1.27935,-5.47,0.159664,-6.27935,-0.1,1.25966,3333
1173,1750951594624,2.38904,-2.96266,-5.47,1.61404,-7.96266,-0.1,2.71404,3333
1174,1750951594675,1.24424,-1.47111,-5.47,0.469242,-6.47111,-0.1,1.56924,3333
1175,1750951594724,3.4123,-2.30886,-5.47,2.6373,-7.30886,-0.1,3.7373,3333
1176,1750951594775,3.89545,-2.37987,-5.47,3.12045,-7.37987,-0.1,4.22045,3333
1177,1750951594823,2.13157,-1.48928,-5.47,1.35657,-6.48928,-0.1,2.45657,3333
1178,1750951594876,2.22247,-1.79518,-5.47,1.44747,-6.79518,-0.1,2.54747,3333
1179,1750951594923,3.71535,-3.31613,-5.47,2.94035,-8.31613,-0.1,4.04035,3333
1180,1750951594976,3.30514,-3.50975,-5.47,2.53014,-8.50975,-0.1,3.63014,3333
1181,1750951595023,2.25342,-1.93194,-5.47,1.47842,-6.93194,-0.1,2.57842,3333
1182,1750951595074,2.54284,-2.97989,-5.47,1.76784,-7.97989,-0.1,2.86784,3333
1183,1750951595129,1.96432,-2.20644,-5.47,1.18932,-7.20644,-0.1,2.28932,3333
1184,1750951595174,2.47383,-3.04268,-5.47,1.69883,-8.04268,-0.1,2.79883,3333
1185,1750951595224,3.02512,-3.58489,-5.47,2.25012,-8.58489,-0.1,3.35012,3333
1186,1750951595274,2.63561,-3.85372,-5.47,1.86061,-8.85372,-0.1,2.96061,3333
