frame_id,timestamp_ms,x,y,z,new_x,new_y,new_z,height_m,rpm
502,1750952013734,2.6582,5.36083,-5.47,1.8832,0.360827,-0.1,2.9832,2525
503,1750952013858,2.2549,3.67091,-5.47,1.4799,-1.32909,-0.1,2.5799,2525
504,1750952013986,3.43732,2.68723,-5.47,2.66232,-2.31277,-0.1,3.76232,2525
505,1750952014116,2.27985,2.9375,-5.47,1.50485,-2.0625,-0.1,2.60485,2525
506,1750952014243,3.11828,1.59014,-5.47,2.34328,-3.40986,-0.1,3.44328,2525
507,1750952014367,1.13617,2.02807,-5.47,0.361168,-2.97193,-0.1,1.46117,2525
508,1750952014495,1.086,1.80179,-5.47,0.311,-3.19821,-0.1,1.411,2525
509,1750952014617,0.216415,1.39565,-5.47,-0.558585,-3.60435,-0.1,0.541415,2525
510,1750952014743,0.325497,1.19975,-5.47,-0.449503,-3.80025,-0.1,0.650497,2525
511,1750952014873,0.500301,0.759293,-5.47,-0.274699,-4.24071,-0.1,0.825301,2525
513,1750952015120,1.44106,0.107249,-5.47,0.666063,-4.89275,-0.1,1.76606,2525
514,1750952015244,1.80147,0.425388,-5.47,1.02647,-4.57461,-0.1,2.12647,2525
515,1750952015372,1.78572,0.0893605,-5.47,1.01072,-4.91064,-0.1,2.11072,2525
516,1750952015499,3.12511,-0.808411,-5.47,2.35011,-5.80841,-0.1,3.45011,2525
517,1750952015621,1.41676,-0.311221,-5.47,0.641761,-5.31122,-0.1,1.74176,2525
