frame_id,timestamp_ms,ball_u,ball_v,aruco_u,aruco_v,rpm
1437,1750952229179,-999.0,-999.0,815.75,872.75,3939
1438,1750952229229,-999.0,-999.0,815.5,874.5,3939
1439,1750952229279,-999.0,-999.0,816.25,874.5,3939
1440,1750952229328,-999.0,-999.0,816.75,874.5,3939
1441,1750952229401,-999.0,-999.0,816.0,874.0,3939
1442,1750952229442,-999.0,-999.0,816.0,874.75,3939
1443,1750952229484,-999.0,-999.0,816.25,874.25,3939
1444,1750952229529,-999.0,-999.0,816.0,875.0,3939
1445,1750952229580,-999.0,-999.0,815.75,873.75,3939
1446,1750952229629,-999.0,-999.0,816.0,873.5,3939
1447,1750952229680,-999.0,-999.0,816.25,874.25,3939
1448,1750952229730,-999.0,-999.0,817.5,874.5,3939
1449,1750952229780,-999.0,-999.0,816.75,873.75,3939
1450,1750952229830,-999.0,-999.0,815.25,874.5,3939
1451,1750952229893,-999.0,-999.0,816.75,874.0,3939
1452,1750952229934,-999.0,-999.0,815.25,873.25,3939
1453,1750952229980,-999.0,-999.0,815.75,873.75,3939
1454,1750952230030,-999.0,-999.0,816.25,874.0,3939
1455,1750952230081,-999.0,-999.0,816.5,874.0,3939
1456,1750952230143,-999.0,-999.0,816.25,875.75,3939
1457,1750952230182,-999.0,-999.0,816.25,873.75,3939
1458,1750952230231,-999.0,-999.0,817.5,873.25,3939
1459,1750952230282,-999.0,-999.0,815.5,873.25,3939
1460,1750952230331,-999.0,-999.0,815.75,873.0,3939
1461,1750952230381,-999.0,-999.0,816.25,873.5,3939
1462,1750952230431,-999.0,-999.0,817.5,874.25,3939
1463,1750952230481,-999.0,-999.0,816.25,873.0,3939
1464,1750952230537,-999.0,-999.0,815.5,873.5,3939
1465,1750952230583,-999.0,-999.0,816.25,875.0,3939
1466,1750952230635,-999.0,-999.0,816.0,873.25,3939
1467,1750952230682,-999.0,-999.0,816.25,874.5,3939
1468,1750952230732,-999.0,-999.0,815.5,873.5,3939
1469,1750952230782,-999.0,-999.0,816.25,873.75,3939
1470,1750952230841,-999.0,-999.0,815.75,873.5,3939
1471,1750952230883,-999.0,-999.0,816.25,873.5,3939
1472,1750952230934,-999.0,-999.0,816.25,874.5,3939
1473,1750952230983,-999.0,-999.0,816.0,874.0,3939
1474,1750952231032,-999.0,-999.0,816.25,873.75,3939
1475,1750952231083,-999.0,-999.0,817.25,874.25,3939
1476,1750952231133,-999.0,-999.0,815.0,873.25,3939
1477,1750952231183,-999.0,-999.0,816.5,873.0,3939
1478,1750952231233,-999.0,-999.0,815.75,874.25,3939
1479,1750952231284,-999.0,-999.0,816.25,875.0,3939
1480,1750952231334,-999.0,-999.0,816.25,874.5,3939
1481,1750952231384,-999.0,-999.0,816.75,874.25,3939
1482,1750952231435,-999.0,-999.0,815.75,874.25,3939
1483,1750952231484,-999.0,-999.0,815.5,874.25,3939
1484,1750952231537,-999.0,-999.0,816.5,873.5,3939
1485,1750952231585,-999.0,-999.0,815.75,874.25,3939
1486,1750952231641,-999.0,-999.0,815.5,874.5,3939
1487,1750952231685,-999.0,-999.0,815.5,873.25,3939
1488,1750952231739,-999.0,-999.0,816.5,874.5,3939
1489,1750952231784,-999.0,-999.0,815.75,873.5,3939
1490,1750952231836,139.055,390.308,816.0,874.0,3939
1491,1750952231885,172.052,332.361,816.25,872.75,3939
1492,1750952231936,203.152,302.971,814.75,873.5,3939
1493,1750952231989,236.46,270.933,817.0,873.0,3939
1494,1750952232037,269.164,242.546,815.5,872.5,3939
1495,1750952232086,-999.0,-999.0,816.25,874.75,3939
1496,1750952232136,-999.0,-999.0,815.5,875.25,3939
1497,1750952232190,-999.0,-999.0,816.0,874.25,3939
1498,1750952232240,404.158,139.537,816.0,873.5,3939
1499,1750952232286,438.28,128.8,815.25,873.25,3939
1500,1750952232336,473.148,119.423,814.5,874.25,3939
1501,1750952232386,503.788,113.266,815.0,874.25,3939
1502,1750952232437,536.509,114.111,817.0,874.5,3939
1503,1750952232495,568.43,118.424,816.0,874.5,3939
1504,1750952232537,598.654,124.689,816.25,873.75,3939
1505,1750952232586,628.039,133.746,816.75,874.75,3939
1506,1750952232645,663.671,145.508,815.25,875.25,3939
1507,1750952232687,695.26,162.079,816.0,874.5,3939
1508,1750952232737,726.503,184.205,816.0,874.25,3939
1509,1750952232787,757.783,207.736,815.5,873.5,3939
1510,1750952232840,785.324,257.226,815.75,873.25,3939
1511,1750952232888,815.906,285.115,815.25,873.75,3939
