frame_id,timestamp_ms,x,y,z,new_x,new_y,new_z,height_m,rpm
1547,1750951714636,2.358,4.53013,-5.47,1.583,-0.469872,-0.1,2.683,3131
1548,1750951714682,3.10075,2.85149,-5.47,2.32575,-2.14851,-0.1,3.42575,3131
1549,1750951714736,2.77175,3.64409,-5.47,1.99675,-1.35591,-0.1,3.09675,3131
1550,1750951714783,4.23325,2.90386,-5.47,3.45825,-2.09614,-0.1,4.55825,3131
1551,1750951714837,2.60163,3.52617,-5.47,1.82663,-1.47383,-0.1,2.92663,3131
1552,1750951714884,3.13353,3.86022,-5.47,2.35853,-1.13978,-0.1,3.45853,3131
1553,1750951714933,3.68485,2.03651,-5.47,2.90985,-2.96349,-0.1,4.00985,3131
1554,1750951714986,5.1027,2.73494,-5.47,4.3277,-2.26506,-0.1,5.4277,3131
1555,1750951715037,4.06403,1.80144,-5.47,3.28903,-3.19856,-0.1,4.38903,3131
1556,1750951715083,3.26896,2.46416,-5.47,2.49396,-2.53584,-0.1,3.59396,3131
1557,1750951715138,3.451,2.45376,-5.47,2.676,-2.54624,-0.1,3.776,3131
1558,1750951715187,3.33036,2.1231,-5.47,2.55536,-2.8769,-0.1,3.65536,3131
1559,1750951715236,3.02617,2.25171,-5.47,2.25117,-2.74829,-0.1,3.35117,3131
1560,1750951715290,3.57177,2.40224,-5.47,2.79677,-2.59776,-0.1,3.89677,3131
1561,1750951715338,2.64605,1.62659,-5.47,1.87105,-3.37341,-0.1,2.97105,3131
1562,1750951715389,2.77517,1.36168,-5.47,2.00017,-3.63832,-0.1,3.10017,3131
1563,1750951715436,3.75873,0.461508,-5.47,2.98373,-4.53849,-0.1,4.08373,3131
1564,1750951715486,2.5535,1.74887,-5.47,1.7785,-3.25113,-0.1,2.8785,3131
1565,1750951715536,1.9831,0.811819,-5.47,1.2081,-4.18818,-0.1,2.3081,3131
1566,1750951715588,2.27148,0.175658,-5.47,1.49648,-4.82434,-0.1,2.59648,3131
1569,1750951715739,0.815751,0.334208,-5.47,0.040751,-4.66579,-0.1,1.14075,3131
1570,1750951715784,0.927462,0.155746,-5.47,0.152462,-4.84425,-0.1,1.25246,3131
1571,1750951715839,0.0633375,-0.0491738,-5.47,-0.711663,-5.04917,-0.1,0.388337,3131
1572,1750951715889,0.266363,0.659364,-5.47,-0.508637,-4.34064,-0.1,0.591363,3131
1574,1750951715988,0.0154869,-0.444143,-5.47,-0.759513,-5.44414,-0.1,0.340487,3131
1578,1750951716187,0.929045,-0.971589,-5.47,0.154045,-5.97159,-0.1,1.25404,3131
1579,1750951716241,2.3319,-2.29294,-5.47,1.5569,-7.29294,-0.1,2.6569,3131
1580,1750951716290,2.68936,-2.24327,-5.47,1.91436,-7.24327,-0.1,3.01436,3131
1581,1750951716342,1.47069,-1.14198,-5.47,0.69569,-6.14198,-0.1,1.79569,3131
1582,1750951716388,1.72844,-1.45199,-5.47,0.953438,-6.45199,-0.1,2.05344,3131
1583,1750951716442,1.91044,-1.40843,-5.47,1.13544,-6.40843,-0.1,2.23544,3131
1584,1750951716489,2.0391,-1.824,-5.47,1.2641,-6.824,-0.1,2.3641,3131
1585,1750951716543,1.98208,-1.69494,-5.47,1.20708,-6.69494,-0.1,2.30708,3131
1586,1750951716591,3.39246,-3.00137,-5.47,2.61746,-8.00137,-0.1,3.71746,3131
1587,1750951716639,1.9285,-1.78664,-5.47,1.1535,-6.78664,-0.1,2.2535,3131
1588,1750951716693,1.54456,-1.91819,-5.47,0.769565,-6.91819,-0.1,1.86956,3131
1589,1750951716742,4.21326,-2.88278,-5.47,3.43826,-7.88278,-0.1,4.53826,3131
1590,1750951716789,3.37602,-3.3726,-5.47,2.60102,-8.3726,-0.1,3.70102,3131
1591,1750951716841,2.20437,-1.9004,-5.47,1.42937,-6.9004,-0.1,2.52937,3131
1592,1750951716893,2.34151,-2.9075,-5.47,1.56651,-7.9075,-0.1,2.66651,3131
1593,1750951716942,3.24942,-3.24499,-5.47,2.47442,-8.24499,-0.1,3.57442,3131
1594,1750951716992,1.78544,-3.32972,-5.47,1.01044,-8.32972,-0.1,2.11044,3131
1595,1750951717042,1.52825,-3.20281,-5.47,0.753254,-8.20281,-0.1,1.85325,3131
