frame_id,timestamp_ms,x,y,z,new_x,new_y,new_z,height_m,rpm
197,1750951545696,3.28409,3.05696,-5.47,2.50909,-1.94304,-0.1,3.60909,3333
198,1750951545750,2.63735,4.21236,-5.47,1.86235,-0.78764,-0.1,2.96235,3333
199,1750951545802,3.2768,2.93941,-5.47,2.5018,-2.06059,-0.1,3.6018,3333
200,1750951545851,3.12356,3.77616,-5.47,2.34856,-1.22384,-0.1,3.44856,3333
201,1750951545905,3.21805,3.33921,-5.47,2.44305,-1.66079,-0.1,3.54305,3333
202,1750951545953,2.9304,3.23557,-5.47,2.1554,-1.76443,-0.1,3.2554,3333
206,1750951546152,4.91743,1.69979,-5.47,4.14243,-3.30021,-0.1,5.24243,3333
207,1750951546201,3.21797,2.23507,-5.47,2.44297,-2.76493,-0.1,3.54297,3333
208,1750951546250,3.86493,2.04059,-5.47,3.08993,-2.95941,-0.1,4.18993,3333
209,1750951546298,3.56819,1.59268,-5.47,2.79319,-3.40732,-0.1,3.89319,3333
210,1750951546352,3.85885,1.86662,-5.47,3.08385,-3.13338,-0.1,4.18385,3333
211,1750951546405,3.12513,1.65282,-5.47,2.35013,-3.34718,-0.1,3.45013,3333
212,1750951546454,4.26743,0.688244,-5.47,3.49243,-4.31176,-0.1,4.59243,3333
213,1750951546504,3.37734,1.36765,-5.47,2.60234,-3.63235,-0.1,3.70234,3333
214,1750951546556,2.96186,1.38506,-5.47,2.18686,-3.61494,-0.1,3.28686,3333
215,1750951546602,2.98832,0.400057,-5.47,2.21332,-4.59994,-0.1,3.31332,3333
217,1750951546703,3.79489,-0.323101,-5.47,3.01989,-5.3231,-0.1,4.11989,3333
218,1750951546752,2.22578,0.582697,-5.47,1.45078,-4.4173,-0.1,2.55078,3333
219,1750951546801,2.47979,-0.500831,-5.47,1.70479,-5.50083,-0.1,2.80479,3333
220,1750951546852,1.39296,-0.109789,-5.47,0.61796,-5.10979,-0.1,1.71796,3333
221,1750951546901,1.08166,-0.169647,-5.47,0.306663,-5.16965,-0.1,1.40666,3333
222,1750951546953,0.497052,-0.379346,-5.47,-0.277948,-5.37935,-0.1,0.822052,3333
225,1750951547102,0.384294,-0.0644354,-5.47,-0.390706,-5.06444,-0.1,0.709294,3333
226,1750951547152,1.38084,-1.627,-5.47,0.605845,-6.627,-0.1,1.70584,3333
227,1750951547201,0.158427,-0.923964,-5.47,-0.616573,-5.92396,-0.1,0.483427,3333
228,1750951547258,1.5338,-1.76793,-5.47,0.758796,-6.76793,-0.1,1.8588,3333
229,1750951547304,2.20486,-1.98974,-5.47,1.42986,-6.98974,-0.1,2.52986,3333
230,1750951547350,1.12311,-1.49027,-5.47,0.348108,-6.49027,-0.1,1.44811,3333
231,1750951547410,2.4071,-2.52525,-5.47,1.6321,-7.52525,-0.1,2.7321,3333
232,1750951547452,1.31969,-1.47325,-5.47,0.544687,-6.47325,-0.1,1.64469,3333
233,1750951547515,3.04589,-2.98261,-5.47,2.27089,-7.98261,-0.1,3.37089,3333
234,1750951547556,3.33403,-2.94705,-5.47,2.55903,-7.94705,-0.1,3.65903,3333
235,1750951547602,1.70593,-2.10313,-5.47,0.930927,-7.10313,-0.1,2.03093,3333
236,1750951547653,2.28515,-2.52031,-5.47,1.51015,-7.52031,-0.1,2.61015,3333
237,1750951547705,1.90192,-2.54616,-5.47,1.12692,-7.54616,-0.1,2.22692,3333
238,1750951547752,4.13898,-3.21243,-5.47,3.36398,-8.21243,-0.1,4.46398,3333
239,1750951547810,2.26542,-2.3377,-5.47,1.49042,-7.3377,-0.1,2.59042,3333
240,1750951547851,2.12694,-2.11382,-5.47,1.35194,-7.11382,-0.1,2.45194,3333
241,1750951547917,2.61532,-2.90368,-5.47,1.84032,-7.90368,-0.1,2.94032,3333
242,1750951547959,2.24853,-2.86285,-5.47,1.47353,-7.86285,-0.1,2.57353,3333
243,1750951548004,2.10246,-2.54648,-5.47,1.32746,-7.54648,-0.1,2.42746,3333
244,1750951548053,2.20882,-2.84974,-5.47,1.43382,-7.84974,-0.1,2.53382,3333
245,1750951548124,3.22884,-4.85623,-5.47,2.45384,-9.85623,-0.1,3.55384,3333
246,1750951548164,1.85711,-3.04345,-5.47,1.08211,-8.04345,-0.1,2.18211,3333
