frame_id,timestamp_ms,ball_u,ball_v,aruco_u,aruco_v,rpm
106,1750951052017,-999.0,-999.0,720.5,880.75,2929
107,1750951052071,-999.0,-999.0,720.0,881.0,2929
108,1750951052118,-999.0,-999.0,721.0,880.75,2929
109,1750951052169,-999.0,-999.0,720.75,881.75,2929
110,1750951052218,-999.0,-999.0,720.75,879.75,2929
111,1750951052270,-999.0,-999.0,721.5,880.75,2929
112,1750951052323,-999.0,-999.0,720.75,879.5,2929
113,1750951052367,-999.0,-999.0,720.75,879.5,2929
114,1750951052417,-999.0,-999.0,720.75,880.5,2929
115,1750951052467,-999.0,-999.0,720.25,879.25,2929
116,1750951052518,-999.0,-999.0,721.5,880.25,2929
117,1750951052568,-999.0,-999.0,720.25,880.5,2929
118,1750951052620,-999.0,-999.0,719.75,880.5,2929
119,1750951052670,-999.0,-999.0,720.75,879.75,2929
120,1750951052723,-999.0,-999.0,721.75,879.5,2929
121,1750951052933,-999.0,-999.0,721.0,880.0,2929
122,1750951053059,-999.0,-999.0,720.5,879.25,2929
123,1750951053192,-999.0,-999.0,720.5,880.25,2929
124,1750951053319,-999.0,-999.0,721.0,879.5,2929
125,1750951053447,-999.0,-999.0,720.5,881.0,2929
126,1750951053571,-999.0,-999.0,720.5,880.25,2929
127,1750951053702,-999.0,-999.0,721.0,880.75,2929
128,1750951053837,-999.0,-999.0,720.5,878.75,2929
129,1750951053967,-999.0,-999.0,722.5,881.5,2929
130,1750951054092,-999.0,-999.0,719.25,879.5,2929
131,1750951054221,-999.0,-999.0,720.5,880.0,2929
132,1750951054346,-999.0,-999.0,720.75,880.5,2929
133,1750951054472,-999.0,-999.0,721.0,879.0,2929
134,1750951054600,-999.0,-999.0,720.5,880.25,2929
135,1750951054730,-999.0,-999.0,720.75,880.0,2929
136,1750951054863,-999.0,-999.0,720.25,880.5,2929
137,1750951054990,-999.0,-999.0,720.75,879.25,2929
138,1750951055124,-999.0,-999.0,720.0,880.0,2929
139,1750951055253,-999.0,-999.0,720.75,880.25,2929
140,1750951055380,-999.0,-999.0,720.25,881.0,2929
141,1750951055509,-999.0,-999.0,720.25,879.5,2929
142,1750951055643,-999.0,-999.0,721.0,880.0,2929
143,1750951055779,-999.0,-999.0,720.5,880.75,2929
144,1750951055912,-999.0,-999.0,721.25,879.5,2929
145,1750951056041,-999.0,-999.0,721.25,879.75,2929
146,1750951056172,-999.0,-999.0,720.75,880.75,2929
147,1750951056295,-999.0,-999.0,720.5,880.0,2929
148,1750951056423,-999.0,-999.0,720.75,880.25,2929
149,1750951056551,-999.0,-999.0,720.25,879.0,2929
150,1750951056677,-999.0,-999.0,720.5,879.75,2929
151,1750951056806,-999.0,-999.0,719.75,880.25,2929
152,1750951056940,-999.0,-999.0,720.75,880.75,2929
153,1750951057072,-999.0,-999.0,721.25,880.25,2929
154,1750951057205,-999.0,-999.0,721.25,880.5,2929
155,1750951057331,-999.0,-999.0,720.5,879.5,2929
156,1750951057457,-999.0,-999.0,721.25,879.5,2929
157,1750951057589,-999.0,-999.0,720.75,879.25,2929
158,1750951057722,-999.0,-999.0,720.5,880.5,2929
159,1750951057845,-999.0,-999.0,721.0,880.5,2929
160,1750951057974,-999.0,-999.0,720.5,879.5,2929
161,1750951058105,-999.0,-999.0,720.75,881.0,2929
162,1750951058229,-999.0,-999.0,720.5,881.0,2929
163,1750951058362,-999.0,-999.0,720.75,880.0,2929
164,1750951058491,-999.0,-999.0,720.75,881.25,2929
165,1750951058622,-999.0,-999.0,719.5,880.75,2929
166,1750951058748,-999.0,-999.0,720.0,879.75,2929
167,1750951058871,-999.0,-999.0,720.5,880.0,2929
168,1750951059001,-999.0,-999.0,720.5,880.0,2929
169,1750951059130,-999.0,-999.0,719.75,879.75,2929
170,1750951059262,-999.0,-999.0,720.25,880.0,2929
171,1750951059398,-999.0,-999.0,721.25,880.0,2929
172,1750951059531,-999.0,-999.0,720.75,880.0,2929
173,1750951059663,-999.0,-999.0,720.25,880.0,2929
174,1750951059795,-999.0,-999.0,721.0,880.75,2929
175,1750951059919,-999.0,-999.0,721.5,880.25,2929
176,1750951060047,-999.0,-999.0,720.5,880.25,2929
177,1750951060174,-999.0,-999.0,719.5,879.5,2929
178,1750951060298,-999.0,-999.0,719.25,880.25,2929
179,1750951060425,-999.0,-999.0,720.0,881.0,2929
180,1750951060551,-999.0,-999.0,720.25,879.75,2929
181,1750951060679,-999.0,-999.0,721.5,879.75,2929
182,1750951060810,-999.0,-999.0,720.0,880.0,2929
183,1750951060938,-999.0,-999.0,721.0,880.5,2929
184,1750951061070,-999.0,-999.0,720.5,880.5,2929
185,1750951061195,-999.0,-999.0,722.25,880.25,2929
186,1750951061323,-999.0,-999.0,720.5,881.5,2929
187,1750951061449,-999.0,-999.0,720.5,880.75,2929
188,1750951061576,-999.0,-999.0,721.0,879.25,2929
189,1750951061701,-999.0,-999.0,719.5,880.25,2929
190,1750951061832,-999.0,-999.0,720.75,880.75,2929
191,1750951061964,-999.0,-999.0,720.5,879.0,2929
192,1750951062095,-999.0,-999.0,719.5,879.75,2929
193,1750951062225,-999.0,-999.0,720.0,879.5,2929
194,1750951062356,-999.0,-999.0,720.0,880.75,2929
195,1750951062485,-999.0,-999.0,721.25,880.5,2929
196,1750951062616,-999.0,-999.0,719.5,879.75,2929
197,1750951062746,-999.0,-999.0,720.0,879.25,2929
198,1750951062871,-999.0,-999.0,720.5,880.25,2929
199,1750951062997,-999.0,-999.0,720.25,880.75,2929
200,1750951063123,-999.0,-999.0,719.75,880.25,2929
201,1750951063253,-999.0,-999.0,720.75,879.75,2929
202,1750951063385,-999.0,-999.0,721.0,880.0,2929
203,1750951063513,-999.0,-999.0,719.75,879.75,2929
204,1750951063637,-999.0,-999.0,720.75,880.75,2929
205,1750951063767,-999.0,-999.0,721.5,879.75,2929
206,1750951063901,-999.0,-999.0,720.25,880.0,2929
207,1750951064031,-999.0,-999.0,720.25,880.5,2929
208,1750951064165,118.622,330.566,720.25,880.75,2929
209,1750951064296,179.199,304.678,720.75,880.25,2929
210,1750951064428,269.179,285.938,721.25,880.75,2929
211,1750951064553,356.632,293.5,720.25,881.0,2929
212,1750951064681,418.385,312.882,720.75,881.25,2929
213,1750951064807,499.274,382.431,720.75,879.75,2929
214,1750951064938,559.503,451.313,720.75,879.75,2929
215,1750951065069,-999.0,-999.0,721.25,879.75,2929
216,1750951065192,706.188,671.215,720.25,879.75,2929
217,1750951065319,769.13,767.17,720.25,879.75,2929
218,1750951065450,-999.0,-999.0,721.75,880.0,2929
219,1750951065575,837.866,559.77,720.0,880.25,2929
220,1750951065699,865.326,498.892,719.5,879.75,2929
221,1750951065830,907.916,438.214,720.25,879.75,2929
222,1750951065957,951.838,410.002,721.5,880.5,2929
223,1750951066083,981.43,411.387,719.75,880.75,2929
224,1750951066212,1025.47,442.622,721.0,880.75,2929
225,1750951066343,1055.66,482.682,720.5,881.0,2929
